FB.ID,Gene.Symbol,Chr.Arm,Start,Stop
FBgn0039424,ppk15,3R,26401909,26403656
FBgn0039425,CG5432,3R,26414088,26416192
FBgn0040606,CG6503,3R,26424698,26425105
FBgn0085320,CG34291,3R,26425290,26425781
FBgn0051084,CR31084,3R,26425354,26428400
FBgn0263382,CR43434,3R,26428590,26429173
FBgn0263118,tx,3R,26440778,26448991
FBgn0042711,Hex-t1,3R,26449079,26450585
FBgn0042710,Hex-t2,3R,26450671,26452327
FBgn0039427,CG5447,3R,26452534,26454585
FBgn0262577,CG43117,3R,26454794,26455112
FBgn0023178,Pdf,3R,26455462,26456141
FBgn0039428,CG14237,3R,26456877,26457242
FBgn0039429,CG14238,3R,26458249,26460981
FBgn0039430,CG5455,3R,26461527,26470008
FBgn0039431,plum,3R,26470078,26535217
FBgn0267752,CR46083,3R,26509539,26510100
FBgn0266753,CR45226,3R,26519580,26522279
FBgn0263289,scrib,3R,26536350,26604051
FBgn0267753,CR46084,3R,26541292,26543209
FBgn0266256,CR44951,3R,26607047,26608440
FBgn0267438,CR45788,3R,26610434,26610879
FBgn0039434,TwdlM,3R,26619118,26620224
FBgn0039435,TwdlP,3R,26620608,26621364
FBgn0039436,TwdlB,3R,26622451,26623543
FBgn0039437,TwdlL,3R,26624587,26625652
FBgn0039438,TwdlO,3R,26625932,26626738
FBgn0039439,TwdlK,3R,26627885,26628724
FBgn0039440,TwdlJ,3R,26629918,26630825
FBgn0039441,TwdlN,3R,26631869,26632956
FBgn0051080,TwdlH,3R,26633732,26634714
FBgn0051081,TwdlR,3R,26634885,26635998
FBgn0039443,TwdlS,3R,26636688,26637557
FBgn0267953,CR46233,3R,26637805,26639515
FBgn0039444,TwdlD,3R,26640025,26641054
FBgn0250908,beat-VII,3R,26645282,26681966
FBgn0243586,Tb,3R,26656440,26657531
FBgn0039448,TwdlQ,3R,26692546,26693590
FBgn0023179,amon,3R,26697697,26714159
FBgn0039449,CG6425,3R,26715165,26717389
FBgn0039450,CG5484,3R,26717871,26719806
FBgn0039451,CG6420,3R,26719847,26725216
FBgn0040607,CG14244,3R,26726133,26726681
FBgn0040608,CG14246,3R,26727314,26730117
FBgn0039452,CG14245,3R,26728727,26729341
FBgn0039453,CG6403,3R,26735417,26736307
FBgn0039454,CG14247,3R,26737610,26738593
FBgn0267122,CR45562,3R,26756978,26757912
FBgn0267123,CR45563,3R,26769078,26769828
FBgn0261860,CG42789,3R,26783609,26784208
FBgn0261861,CG42790,3R,26784338,26785753
FBgn0262473,Tl,3R,26799041,26842403
FBgn0086060,snoRNA:Me28S-U1554,3R,26804512,26804626
FBgn0051072,Lerp,3R,26842462,26863130
FBgn0267742,CR46073,3R,26847809,26849236
FBgn0262379,mir-1012,3R,26861349,26861407
FBgn0039459,IntS12,3R,26863376,26864559
FBgn0027889,ball,3R,26864605,26866807
FBgn0001197,His2Av,3R,26866929,26869220
FBgn0026562,SPARC,3R,26869238,26871995
FBgn0004903,Rb97D,3R,26872129,26875742
FBgn0002838,ms(3)K81,3R,26875852,26876562
FBgn0039461,CG5500,3R,26876630,26880459
FBgn0003267,ro,3R,26876771,26881171
FBgn0004359,T48,3R,26881734,26910997
FBgn0004510,Ets97D,3R,26910775,26912886
FBgn0015541,sda,3R,26915761,26945309
FBgn0039462,CG14252,3R,26945534,26947248
FBgn0051071,tRNA:CR31071,3R,26947263,26947334
FBgn0051070,tRNA:CR31070,3R,26947512,26947583
FBgn0039463,CG18472,3R,26947868,26949682
FBgn0039464,CG6330,3R,26949692,26958491
FBgn0039465,Tsp97E,3R,26961064,26964817
FBgn0041224,Gr97a,3R,26965124,26966485
FBgn0039466,CG5521,3R,26966930,26977878
FBgn0039467,CG14253,3R,26978541,26985706
FBgn0051075,CG31075,3R,26985624,26988517
FBgn0051076,CG31076,3R,26989035,26989852
FBgn0039469,TwdlC,3R,26994832,26996442
FBgn0004842,RYa-R,3R,26996980,27057935
FBgn0051077,CG31077,3R,26999752,27002961
FBgn0039470,CG6296,3R,27003236,27005469
FBgn0039471,CG6295,3R,27005899,27007055
FBgn0039472,CG17192,3R,27017180,27018287
FBgn0039473,CG17191,3R,27018608,27019751
FBgn0039474,CG6283,3R,27020238,27021378
FBgn0039475,CG6277,3R,27022071,27023217
FBgn0039476,CG6271,3R,27024968,27026109
FBgn0029170,TwdlT,3R,27049220,27051004
FBgn0039478,Nep5,3R,27057908,27064199
FBgn0085321,CG34292,3R,27062216,27063059
FBgn0003495,spz,3R,27064990,27070070
FBgn0264563,CG43935,3R,27065436,27065807
FBgn0039479,CG14257,3R,27075870,27082818
FBgn0039480,Cpr97Ea,3R,27083130,27087778
FBgn0039481,Cpr97Eb,3R,27089704,27091130
FBgn0039482,CG14258,3R,27093143,27094224
FBgn0039483,CG14259,3R,27094533,27095856
FBgn0243514,eater,3R,27095867,27099679
FBgn0039485,CG17189,3R,27101406,27102917
FBgn0039486,caix,3R,27102988,27106184
FBgn0039487,gb,3R,27108467,27112270
FBgn0266736,CR45209,3R,27109329,27111033
FBgn0027574,CG5815,3R,27112566,27115126
FBgn0039488,CG6066,3R,27115152,27116707
FBgn0039489,CG5880,3R,27116745,27118532
FBgn0039490,CG5882,3R,27118646,27121590
FBgn0039491,CG6059,3R,27121618,27124688
FBgn0039492,CG6051,3R,27124759,27151069
FBgn0029155,Men-b,3R,27151662,27157603
FBgn0039494,grass,3R,27157948,27159781
FBgn0039495,CG5909,3R,27161158,27162911
FBgn0051065,ppk31,3R,27163124,27165131
FBgn0085322,CG34293,3R,27164708,27165575
FBgn0003482,spn-D,3R,27165716,27167122
FBgn0004197,Ser,3R,27172090,27194267
FBgn0054006,CR34006,3R,27216304,27218184
FBgn0261995,CG42813,3R,27227070,27228561
FBgn0261996,CG42814,3R,27228673,27229468
FBgn0051064,CG31064,3R,27229505,27239085
FBgn0051068,CG31068,3R,27233698,27236360
FBgn0005696,DNApol-alpha73,3R,27239163,27241228
FBgn0039498,CG17991,3R,27241267,27242330
FBgn0042111,CG18766,3R,27242335,27245249
FBgn0267754,CR46085,3R,27245333,27245701
FBgn0039500,CG5984,3R,27246403,27247992
FBgn0039501,CG5987,3R,27248234,27251007
FBgn0011289,TfIIA-L,3R,27251112,27256463
FBgn0010441,pll,3R,27251131,27253182
FBgn0010328,woc,3R,27256595,27264055
FBgn0264841,CR44049,3R,27260050,27261948
FBgn0039503,CG14262,3R,27264374,27265430
FBgn0039504,CG14260,3R,27265457,27266423
FBgn0002441,l(3)mbt,3R,27266326,27273273
FBgn0039505,CG5934,3R,27273705,27274565
FBgn0046247,CG5938,3R,27274794,27277418
FBgn0039507,mrt,3R,27277249,27282661
FBgn0039508,CG3368,3R,27283780,27287448
FBgn0039509,bigmax,3R,27287366,27288526
FBgn0015737,Hmu,3R,27288769,27291592
FBgn0040609,CG3348,3R,27291535,27292209
FBgn0039510,CG3339,3R,27294286,27322325
FBgn0265314,CR44287,3R,27318328,27319246
FBgn0039511,CG3330,3R,27329693,27330882
FBgn0260487,CG42534,3R,27340622,27372574
FBgn0263453,CR43476,3R,27366780,27369865
FBgn0016061,side,3R,27375088,27437482
FBgn0267653,CR45991,3R,27411671,27412297
FBgn0265317,CG44290,3R,27438871,27440944
FBgn0263401,CG43447,3R,27440312,27440845
FBgn0039518,CG13978,3R,27464189,27467080
FBgn0039519,Cyp6a18,3R,27478675,27482904
FBgn0039520,Gr98a,3R,27487927,27489968
FBgn0262613,CG43139,3R,27501366,27502025
FBgn0039521,CG5402,3R,27502090,27502956
FBgn0267755,CR46086,3R,27503393,27504101
FBgn0039522,CG13972,3R,27515911,27517257
FBgn0039523,CG12885,3R,27520866,27533934
FBgn0265316,CR44289,3R,27535831,27537903
FBgn0265315,CR44288,3R,27538233,27539159
FBgn0046887,Gr98b,3R,27542497,27543888
FBgn0046886,Gr98c,3R,27544443,27545836
FBgn0046885,Gr98d,3R,27546052,27547462
FBgn0004387,Klp98A,3R,27547775,27559145
FBgn0039525,CG5646,3R,27559379,27561319
FBgn0065105,snmRNA:157,3R,27560928,27560970
FBgn0027492,wdb,3R,27561675,27582241
FBgn0040080,pins,3R,27582840,27586376
FBgn0039527,CG5639,3R,27586474,27596130
FBgn0039528,dsd,3R,27597563,27607396
FBgn0039530,Tusp,3R,27607879,27634932
FBgn0039529,CG5612,3R,27623359,27626011
FBgn0039531,CG5611,3R,27634625,27636060
FBgn0039532,Mtl,3R,27636412,27639871
FBgn0266579,tau,3R,27639886,27656996
FBgn0262286,mir-1001,3R,27642466,27642555
FBgn0027494,RpS10a,3R,27652760,27653363
FBgn0002772,Mlc1,3R,27657078,27660177
FBgn0039536,unc80,3R,27662439,27677099
FBgn0039537,CG5590,3R,27677522,27679013
FBgn0039538,CG12883,3R,27679291,27680336
FBgn0003330,Sce,3R,27680431,27682029
FBgn0051055,CG31055,3R,27685632,27688134
FBgn0046258,CG12880,3R,27685962,27692790
FBgn0263024,CG43319,3R,27694318,27694541
FBgn0263597,Acp98AB,3R,27694883,27695057
FBgn0263025,CG43320,3R,27695235,27696531
FBgn0086346,ALiX,3R,27696466,27700110
FBgn0045862,btz,3R,27700361,27703445
FBgn0039543,CG12428,3R,27703379,27706751
FBgn0039544,CG12877,3R,27707100,27710857
FBgn0005659,Ets98B,3R,27736538,27748366
FBgn0085382,CG34353,3R,27767966,27905843
FBgn0067407,Or98P,3R,27845089,27845414
FBgn0039551,Or98a,3R,27845950,27847260
FBgn0039552,CG12426,3R,27871501,27872390
FBgn0267366,mil,3R,27912447,27913785
FBgn0039554,CG5003,3R,27913777,27916516
FBgn0039555,mRpS22,3R,27916908,27918248
FBgn0053213,CG33213,3R,27918182,27919460
FBgn0039557,CG12259,3R,27919844,27921089
FBgn0039558,BCAS2,3R,27921283,27922356
FBgn0003279,RpL4,3R,27922821,27924888
FBgn0082923,snoRNA:Or-aca3,3R,27923915,27924061
FBgn0267126,CR45566,3R,27924879,27925368
FBgn0027579,mino,3R,27925191,27933077
FBgn0051053,CG31053,3R,27927357,27928174
FBgn0039559,Mes-4,3R,27932982,27937853
FBgn0039560,CG5514,3R,27938245,27942778
FBgn0039561,mfrn,3R,27942796,27948021
FBgn0039562,Gp93,3R,27948711,27952151
FBgn0039563,CG4951,3R,27952051,27954112
FBgn0039564,CG5527,3R,27954917,27957326
FBgn0039565,CG4884,3R,27957356,27959245
FBgn0259990,CG42487,3R,27957356,27959245
FBgn0051253,CG31253,3R,27959346,27960573
FBgn0051054,CR31054,3R,27960768,27961476
FBgn0267108,CR45548,3R,27961443,27961821
FBgn0051131,CG31131,3R,27961992,27963219
FBgn0039566,CG4849,3R,27963415,27966958
FBgn0003890,betaTub97EF,3R,27967008,27988384
FBgn0039568,CG4815,3R,27989699,27990751
FBgn0267756,CR46087,3R,27999622,28000302
FBgn0085391,CG34362,3R,28026615,28090740
FBgn0267746,CR46077,3R,28137647,28137965
FBgn0267745,CR46076,3R,28140480,28141378
FBgn0267747,CR46078,3R,28146392,28146962
FBgn0085383,CG34354,3R,28146880,28240526
FBgn0267748,CR46079,3R,28152964,28153752
FBgn0267749,CR46080,3R,28153301,28153759
FBgn0266401,CR45041,3R,28237449,28238570
FBgn0262588,CG43125,3R,28262735,28263622
FBgn0262587,CG43124,3R,28263871,28264773
FBgn0085465,CG34436,3R,28282580,28283548
FBgn0085466,CG34437,3R,28283719,28284725
FBgn0002865,Mst98Ca,3R,28291338,28292656
FBgn0004171,Mst98Cb,3R,28292798,28293863
FBgn0039576,UQCR-14L,3R,28294048,28294550
FBgn0265160,CR44229,3R,28294623,28295279
FBgn0267772,CR46103,3R,28302913,28303571
FBgn0039577,CG12516,3R,28303631,28304605
FBgn0261618,larp,3R,28318162,28336440
FBgn0267773,CR46104,3R,28336889,28337629
FBgn0039580,Gfat2,3R,28337019,28339765
FBgn0039581,Moca-cyp,3R,28340334,28345169
FBgn0267774,CR46105,3R,28340412,28340800
FBgn0039582,Or98b,3R,28352242,28353620
FBgn0039584,beat-VI,3R,28418208,28474814
FBgn0267775,CR46106,3R,28427094,28427990
FBgn0039585,CG1894,3R,28484557,28486062
FBgn0013813,Dhc98D,3R,28486953,28519398
FBgn0051051,CG31051,3R,28519548,28520515
FBgn0003137,Ppn,3R,28520665,28540324
FBgn0039588,CG12413,3R,28542274,28544817
FBgn0000659,fkh,3R,28580976,28585264
FBgn0262741,MRE23,3R,28586048,28591386
FBgn0263388,CR43440,3R,28593488,28594283
FBgn0026400,Noa36,3R,28598059,28599288
FBgn0001215,Hrb98DE,3R,28599834,28605777
FBgn0082960,snoRNA:Psi28S-3405a,3R,28601529,28601668
FBgn0082976,snoRNA:Psi28S-3305a,3R,28601698,28601847
FBgn0082959,snoRNA:Psi28S-3405b,3R,28601877,28602016
FBgn0082958,snoRNA:Psi28S-3405c,3R,28602147,28602286
FBgn0082975,snoRNA:Psi28S-3305b,3R,28602340,28602489
FBgn0082957,snoRNA:Psi28S-3405d,3R,28602556,28602695
FBgn0082974,snoRNA:Psi28S-3305c,3R,28603371,28603522
FBgn0039589,CG9986,3R,28606079,28608372
FBgn0039590,CG10011,3R,28607939,28635099
FBgn0039591,CG9988,3R,28636411,28638799
FBgn0267952,CR46232,3R,28638621,28639910
FBgn0039592,CG14062,3R,28641585,28642891
FBgn0051050,CG31050,3R,28649909,28650480
FBgn0053346,CG33346,3R,28669233,28670452
FBgn0039593,Sid,3R,28670704,28672021
FBgn0039594,CG9990,3R,28675041,28695939
FBgn0027655,htt,3R,28696242,28734816
FBgn0039595,AstA-R2,3R,28737109,28744782
FBgn0039596,CG10000,3R,28748384,28751661
FBgn0039597,CG9997,3R,28755484,28756979
FBgn0039598,aqrs,3R,28756999,28758234
FBgn0266257,CR44952,3R,28777212,28777850
FBgn0085324,CG34295,3R,28789617,28790483
FBgn0039599,intr,3R,28790522,28791461
FBgn0261289,CheB98a,3R,28806702,28807501
FBgn0005642,wdn,3R,28807983,28811337
FBgn0039600,CG1646,3R,28812102,28817354
FBgn0065070,snoRNA:291,3R,28812568,28812641
FBgn0039601,CG1523,3R,28817342,28819668
FBgn0039602,CG1647,3R,28820221,28824508
FBgn0024273,WASp,3R,28824506,28832024
FBgn0015589,Apc,3R,28832301,28844748
FBgn0264324,spg,3R,28845270,28870439
FBgn0265274,Inx3,3R,28853606,28859497
FBgn0053203,CG33203,3R,28870605,28887709
FBgn0039609,CG14529,3R,28872904,28875031
FBgn0039611,CG14528,3R,28875620,28877805
FBgn0039612,CG14523,3R,28878023,28880122
FBgn0039613,CG14527,3R,28880791,28882945
FBgn0027578,CG14526,3R,28883692,28886015
FBgn0265998,Doa,3R,28888072,28922772
FBgn0039616,CG11828,3R,28923043,28925086
FBgn0039617,DIP-gamma,3R,28925003,28970372
FBgn0267229,CR45669,3R,28970540,28972750
FBgn0039620,wat,3R,28992976,29020406
FBgn0263579,mir-4947,3R,29008752,29008852
FBgn0265204,CR44264,3R,29021283,29022180
FBgn0267127,CR45567,3R,29022477,29024217
FBgn0039621,CG14518,3R,29024970,29026159
FBgn0039622,eIF4E-6,3R,29026438,29027174
FBgn0039623,CG1951,3R,29027235,29030938
FBgn0041780,Ssl2,3R,29030950,29032642
FBgn0266404,CR45044,3R,29031027,29034098
FBgn0039625,beta4GalNAcTB,3R,29032659,29034008
FBgn0027873,Cpsf100,3R,29034572,29037062
FBgn0039626,Slu7,3R,29037057,29039071
FBgn0003093,Pkc98E,3R,29039155,29049148
FBgn0039627,CG11837,3R,29049492,29050721
FBgn0039628,CG11841,3R,29051055,29052267
FBgn0039629,CG11842,3R,29052679,29053913
FBgn0267776,CR46107,3R,29054342,29055703
FBgn0039630,CG11843,3R,29054346,29055837
FBgn0039631,Sirt7,3R,29055926,29059204
FBgn0039632,Cul5,3R,29059271,29062975
FBgn0039633,CG11873,3R,29063039,29108948
FBgn0266390,CR45030,3R,29095367,29096487
FBgn0039634,alpha-Man-Ib,3R,29109052,29112822
FBgn0039635,CG11876,3R,29113070,29116197
FBgn0039636,Atg14,3R,29116390,29118390
FBgn0005596,yem,3R,29118329,29122879
FBgn0039637,CG11880,3R,29123369,29128247
FBgn0039638,dgt6,3R,29128583,29130972
FBgn0028671,Vha100-1,3R,29131192,29137980
FBgn0039639,CG14512,3R,29137969,29138573
FBgn0039640,CG14516,3R,29138661,29145787
FBgn0039641,CG14511,3R,29145677,29146893
FBgn0039642,CG11882,3R,29147015,29148172
FBgn0014869,Pglym78,3R,29148247,29149901
FBgn0041588,eIF2D,3R,29149895,29151794
FBgn0041186,Slbp,3R,29152073,29153266
FBgn0028692,Rpn2,3R,29153523,29157255
FBgn0039644,CG11897,3R,29158121,29164966
FBgn0039645,CG11898,3R,29165642,29171508
FBgn0039647,CG14509,3R,29171191,29194994
FBgn0039648,CG14515,3R,29197556,29199211
FBgn0014427,CG11899,3R,29200454,29201770
FBgn0039650,Mesh1,3R,29201756,29202525
FBgn0039651,Cyt-c1L,3R,29202660,29204133
FBgn0051044,CR31044,3R,29214562,29219667
FBgn0262448,mir-279,3R,29215585,29215684
FBgn0262404,mir-996,3R,29217184,29217280
FBgn0029176,Ef1gamma,3R,29220172,29222109
FBgn0062442,Cisd2,3R,29222217,29223428
FBgn0039654,Brd8,3R,29223485,29226276
FBgn0039655,CG14507,3R,29226204,29227725
FBgn0028476,Usp1,3R,29229161,29235302
FBgn0039656,CG11951,3R,29235322,29238704
FBgn0051427,CG31427,3R,29238830,29240363
FBgn0051445,CG31445,3R,29240580,29244827
FBgn0263236,SP1029,3R,29244961,29250451
FBgn0003525,stg,3R,29251826,29255800
FBgn0267104,CG45544,3R,29256485,29257425
FBgn0267128,CR45568,3R,29276376,29277108
FBgn0039659,CG14506,3R,29293743,29297180
FBgn0015622,Cnx99A,3R,29315254,29319644
FBgn0267107,CR45547,3R,29356148,29356771
FBgn0267106,CG45546,3R,29369338,29369777
FBgn0004369,Ptp99A,3R,29377646,29487131
FBgn0264792,CR44022,3R,29458779,29459278
FBgn0039663,CG2321,3R,29484783,29489265
FBgn0039664,CG2006,3R,29489468,29491383
FBgn0040623,Spase12,3R,29490544,29491150
FBgn0039665,CG2310,3R,29491524,29493518
FBgn0039666,Diedel,3R,29493852,29494267
FBgn0039667,CG2010,3R,29494782,29498923
FBgn0039668,Trc8,3R,29499025,29503797
FBgn0039669,ND-20L,3R,29515717,29516527
FBgn0263588,CR43613,3R,29534636,29535354
FBgn0000492,Dr,3R,29556386,29565244
FBgn0039670,CG7567,3R,29587237,29588104
FBgn0039671,CG11470,3R,29588993,29589762
FBgn0051041,CG31041,3R,29590070,29590906
FBgn0086361,alph,3R,29591831,29617157
FBgn0039673,CG7568,3R,29598670,29600862
FBgn0262873,Diedel2,3R,29608477,29608854
FBgn0039674,CG1907,3R,29619065,29620758
FBgn0266137,Dop1R2,3R,29630304,29659984
FBgn0039675,ppk21,3R,29664779,29666783
FBgn0039676,ppk20,3R,29666814,29668877
FBgn0039677,ppk30,3R,29669149,29671478
FBgn0039678,Obp99a,3R,29671657,29672334
FBgn0039679,ppk19,3R,29672456,29674223
FBgn0025457,Bub3,3R,29674007,29675421
FBgn0039680,Cap-D2,3R,29675651,29680257
FBgn0039681,CG7582,3R,29680241,29682278
FBgn0013972,Gycalpha99B,3R,29682503,29685758
FBgn0039682,Obp99c,3R,29685736,29689311
FBgn0039683,dmrt99B,3R,29692591,29697025
FBgn0267129,CR45569,3R,29713278,29713678
FBgn0039684,Obp99d,3R,29714505,29715004
FBgn0250832,Dup99B,3R,29715068,29715377
FBgn0039685,Obp99b,3R,29716254,29716896
FBgn0039686,CG15506,3R,29718663,29722388
FBgn0267777,CR46108,3R,29719713,29721191
FBgn0085325,CG34296,3R,29722538,29723013
FBgn0024841,Pcd,3R,29723163,29724226
FBgn0039687,CG7593,3R,29724159,29724950
FBgn0042213,CG18731,3R,29725027,29725690
FBgn0039688,Kul,3R,29725830,29735360
FBgn0027583,CG7601,3R,29735269,29736745
FBgn0039689,CIA30,3R,29736965,29738070
FBgn0039690,CG1969,3R,29738275,29741952
FBgn0027518,CG7609,3R,29741972,29745092
FBgn0267778,CR46109,3R,29745209,29746083
FBgn0039691,IntS11,3R,29745337,29747513
FBgn0020235,ATPsyngamma,3R,29747704,29749163
FBgn0260990,yata,3R,29749219,29754528
FBgn0266258,CR44953,3R,29755190,29759040
FBgn0001297,kay,3R,29765995,29794113
FBgn0267779,CR46110,3R,29774324,29775051
FBgn0039694,fig,3R,29779273,29780452
FBgn0262112,sro,3R,29794597,29795805
FBgn0039696,CG7837,3R,29795697,29799354
FBgn0019972,Drice,3R,29799658,29801584
FBgn0039697,CG7834,3R,29801599,29802945
FBgn0039698,CG7789,3R,29803196,29804389
FBgn0002924,ncd,3R,29804290,29807127
FBgn0000247,ca,3R,29806811,29815047
FBgn0039702,Vps16B,3R,29814921,29816451
FBgn0039703,CG7829,3R,29816738,29817764
FBgn0039704,neo,3R,29819131,29825800
FBgn0039705,Atg16,3R,29827281,29835101
FBgn0260969,CG42592,3R,29835610,29836288
FBgn0039707,CG15510,3R,29835950,29837447
FBgn0039709,Cad99C,3R,29841657,29854699
FBgn0039710,dgt1,3R,29854695,29857491
FBgn0039711,CG7824,3R,29857652,29858936
FBgn0051032,CR31032,3R,29859041,29859865
FBgn0039712,CG15514,3R,29860055,29861494
FBgn0039713,RpS8,3R,29861582,29863902
FBgn0086061,snoRNA:Or-CD8,3R,29862626,29862717
FBgn0065066,snoRNA:Me28S-A2564,3R,29863299,29863344
FBgn0039714,Zip99C,3R,29863701,29868895
FBgn0083969,CG34133,3R,29869365,29875159
FBgn0051038,CG31038,3R,29877059,29903231
FBgn0039718,CG15517,3R,29903240,29903825
FBgn0039719,CG15515,3R,29905464,29906448
FBgn0051036,CG31036,3R,29908107,29912892
FBgn0039722,Capa,3R,29912991,29914346
FBgn0003861,trp,3R,29914521,29920289
FBgn0003357,Jon99Ciii,3R,29922216,29923455
FBgn0003356,Jon99Cii,3R,29923754,29924615
FBgn0003358,Jon99Ci,3R,29925226,29926189
FBgn0039723,CG15522,3R,29927255,29928766
FBgn0051202,alpha-Man-Ic,3R,29928701,29930386
FBgn0051040,Cog7,3R,29930551,29933057
FBgn0260759,CG42557,3R,29933287,29934587
FBgn0260760,CG42558,3R,29933287,29934587
FBgn0039726,eIF2B-alpha,3R,29934582,29935888
FBgn0039727,CG15523,3R,29935978,29948207
FBgn0004622,TkR99D,3R,29950796,29969447
FBgn0039728,CG7896,3R,29983426,29990785
FBgn0000032,Acph-1,3R,29991144,29993411
FBgn0039730,CG7903,3R,29993475,29995231
FBgn0039731,Sas-6,3R,29995357,29997034
FBgn0039732,CG15525,3R,29996961,29997676
FBgn0039733,CG11504,3R,29997900,29999755
FBgn0085327,CG34298,3R,29999795,30000403
FBgn0039734,Tace,3R,30000530,30003678
FBgn0039735,Nph,3R,30003681,30004861
FBgn0016685,Nlp,3R,30004785,30010352
FBgn0039736,CG7912,3R,30006034,30009189
FBgn0039737,CG7920,3R,30010476,30015284
FBgn0039738,Mgat2,3R,30015513,30022221
FBgn0039739,RpS28a,3R,30022345,30022648
FBgn0026597,Axn,3R,30022842,30035311
FBgn0267780,CR46111,3R,30026218,30026872
FBgn0264837,CR44045,3R,30034540,30034907
FBgn0039740,ZIPIC,3R,30035240,30036870
FBgn0041102,ocn,3R,30037003,30037730
FBgn0001281,janB,3R,30037984,30038728
FBgn0001280,janA,3R,30038622,30039533
FBgn0003510,Sry-alpha,3R,30039719,30043071
FBgn0003511,Sry-beta,3R,30039719,30043071
FBgn0003512,Sry-delta,3R,30043341,30044886
FBgn0002626,RpL32,3R,30045229,30046161
FBgn0039741,CG7943,3R,30046470,30048665
FBgn0039742,CG15528,3R,30048635,30052112
FBgn0264838,CR44046,3R,30049293,30052211
FBgn0039743,CG7946,3R,30052514,30054697
FBgn0003479,spn-A,3R,30054696,30056037
FBgn0039744,CG15526,3R,30055957,30056603
FBgn0085346,CG34317,3R,30056859,30058131
FBgn0260468,CG7950,3R,30056859,30058131
FBgn0266411,sima,3R,30058311,30121798
FBgn0267781,CR46112,3R,30106997,30107532
FBgn0266442,CG45072,3R,30122023,30123263
FBgn0266443,CG45073,3R,30123801,30124735
FBgn0051025,Ppi1,3R,30125633,30129119
FBgn0051029,CG31029,3R,30129279,30132395
FBgn0086355,Tpi,3R,30132981,30134599
FBgn0039747,AdoR,3R,30134856,30149606
FBgn0267751,CR46082,3R,30135008,30137581
FBgn0039748,CG15529,3R,30152059,30153699
FBgn0039749,CG11498,3R,30153022,30160473
FBgn0051030,CG31030,3R,30164692,30166419
FBgn0051028,CG31028,3R,30166631,30171207
FBgn0002773,Mlc2,3R,30171438,30174551
FBgn0039751,CG1983,3R,30175786,30177700
FBgn0039752,CG15530,3R,30177877,30180178
FBgn0260860,Bet5,3R,30180232,30181486
FBgn0265202,CR44262,3R,30183845,30184398
FBgn0039754,CG9747,3R,30185423,30191252
FBgn0039755,CG15531,3R,30194790,30196228
FBgn0039756,CG9743,3R,30196360,30202998
FBgn0039757,RpS7,3R,30206447,30209020
FBgn0086664,snoRNA:Psi28S-2149,3R,30206783,30206926
FBgn0083047,snoRNA:Psi18S-1377e,3R,30206976,30207112
FBgn0083048,snoRNA:Psi18S-1377d,3R,30207156,30207291
FBgn0083049,snoRNA:Psi18S-1377c,3R,30207322,30207458
FBgn0083050,snoRNA:Psi18S-1377b,3R,30207493,30207630
FBgn0086665,snoRNA:Psi18S-1377a,3R,30207745,30207883
FBgn0082983,snoRNA:Psi28S-2626,3R,30207898,30208039
FBgn0000094,Anp,3R,30209948,30210382
FBgn0000276,CecA1,3R,30210874,30211273
FBgn0000280,Cec-Psi1,3R,30211527,30211753
FBgn0000277,CecA2,3R,30212156,30212568
FBgn0000281,Cec2,3R,30212903,30213142
FBgn0000278,CecB,3R,30213315,30213797
FBgn0000279,CecC,3R,30216484,30216938
FBgn0263402,CG43448,3R,30237094,30237734
FBgn0039758,CG9737,3R,30241268,30243312
FBgn0039759,CG9733,3R,30243978,30246703
FBgn0051383,tRNA:CR31383,3R,30247964,30248043
FBgn0051023,tRNA:CR31023,3R,30248616,30248695
FBgn0085328,CG34299,3R,30249583,30250661
FBgn0039760,CG9682,3R,30250928,30252830
FBgn0039761,CG18404,3R,30253182,30254097
FBgn0267782,CR46113,3R,30272762,30273555
FBgn0010113,hdc,3R,30277932,30372382
FBgn0085329,CG34300,3R,30305808,30306640
FBgn0267783,CR46114,3R,30357255,30358138
FBgn0015222,Fer1HCH,3R,30385573,30388178
FBgn0015221,Fer2LCH,3R,30387804,30390584
FBgn0267130,CR45570,3R,30404429,30404989
FBgn0027544,CG2217,3R,30418767,30422971
FBgn0261704,CG42740,3R,30418767,30422971
FBgn0039764,CG15535,3R,30423032,30423929
FBgn0039765,mRpS18C,3R,30423974,30424556
FBgn0039766,CG15536,3R,30424499,30425162
FBgn0039767,CG2218,3R,30425427,30428276
FBgn0039768,CG15533,3R,30428820,30431362
FBgn0039769,CG15534,3R,30432064,30435139
FBgn0039770,CG15537,3R,30435177,30443599
FBgn0039771,Osi23,3R,30444076,30445046
FBgn0028646,aralar1,3R,30445635,30455867
FBgn0039773,CG2224,3R,30456441,30459300
FBgn0039774,CDase,3R,30459521,30465736
FBgn0039776,PH4alphaEFB,3R,30466050,30485799
FBgn0260440,spdo,3R,30476684,30478849
FBgn0039777,Jon99Fii,3R,30487016,30487928
FBgn0039778,Jon99Fi,3R,30488963,30489895
FBgn0039779,PH4alphaSG2,3R,30490074,30491987
FBgn0026190,PH4alphaMP,3R,30491813,30496153
FBgn0039780,PH4alphaNE1,3R,30496751,30500326
FBgn0051371,CG31371,3R,30501124,30503506
FBgn0051014,PH4alphaSG1,3R,30503665,30505661
FBgn0039782,CG15539,3R,30505987,30507977
